Time(s),Axial drift (nm)
2051.625924,-38.270825
2051.724107,-25.944312
2051.822289,-27.444946
2051.920472,-31.451238
2052.018655,-22.858912
2052.116837,-52.716841
2052.215020,-31.465062
2052.313203,-36.583175
2052.411386,-39.790683
2052.509568,-28.198758
2052.607751,-24.790525
2052.705934,-34.136144
2052.804116,-32.409720
2052.902299,-38.003666
2053.000482,-30.213392
2053.098665,-36.576775
2053.196847,-19.228014
2053.295030,-36.522079
2053.393213,-19.742736
2053.491395,-39.149500
2053.589578,-36.938870
2053.687761,-37.438750
2053.785944,-36.235905
2053.884126,-23.681698
2053.982309,-34.967889
2054.080492,-26.584136
2054.178674,-46.997412
2054.276857,-34.452316
2054.375040,-38.401930
2054.473222,-26.529490
2054.571405,-31.901231
2054.669588,-30.218854
2054.767771,-37.210635
2054.865953,-27.125571
2054.964136,-40.295833
2055.062319,-32.554892
2055.160501,-30.440822
2055.258684,-31.454099
2055.356867,-38.726740
2055.455050,-35.791154
2055.553232,-42.649815
2055.651415,-54.319718
2055.749598,-38.008049
2055.847780,-29.788291
2055.945963,-29.804856
2056.044146,-19.385538
2056.142329,-25.969309
2056.240511,-30.205001
2056.338694,-46.000287
2056.436877,-43.378845
2056.535059,-36.692371
2056.633242,-40.266714
2056.731425,-27.476823
2056.829608,-26.167255
2056.927790,-24.499123
2057.025973,-35.756332
2057.124156,-23.447178
2057.222338,-28.305810
2057.320521,-19.558966
2057.418704,-26.307777
2057.516887,-22.095669
2057.615069,-30.622747
2057.713252,-17.686880
2057.811435,-18.287123
2057.909617,-1.238624
2058.007800,-7.447679
2058.105983,-6.945469
2058.204165,-7.203293
2058.302348,-24.820208
2058.400531,-15.853222
2058.498714,-17.100377
2058.596896,-25.510046
2058.695079,-24.392831
2058.793262,-28.370886
2058.891444,-33.037707
2058.989627,-21.180628
2059.087810,-9.618073
2059.185993,-13.288387
2059.284175,-21.240360
2059.382358,-23.388312
2059.480541,-30.912996
2059.578723,-27.513795
2059.676906,-21.469201
2059.775089,-24.352718
2059.873272,-20.460665
2059.971454,-10.523299
2060.069637,-14.452267
2060.167820,-34.430967
2060.266002,-38.415102
2060.364185,-26.856656
2060.462368,-24.285456
2060.560551,-19.739384
2060.658733,-15.864079
2060.756916,-22.314785
2060.855099,-30.441957
2060.953281,-42.797045
2061.051464,-22.486185
2061.149647,-14.344152
2061.247830,-48.343153
2061.346012,-41.291588
2061.444195,-38.993139
2061.542378,-42.730521
2061.640560,-26.378060
2061.738743,-32.211114
2061.836926,-32.297035
2061.935109,-31.265268
2062.033291,-43.074950
2062.131474,-31.930889
2062.229657,-37.649570
2062.327839,-30.375430
2062.426022,-22.702976
2062.524205,-25.383255
2062.622387,-53.785019
2062.720570,-55.655653
2062.818753,-58.235549
2062.916936,-46.242820
2063.015118,-40.214788
2063.113301,-21.025247
2063.211484,-37.009978
2063.309666,-15.082217
2063.407849,-30.993087
2063.506032,-26.174658
2063.604215,-33.955518
2063.702397,-29.835736
2063.800580,-40.855859
2063.898763,-36.228848
2063.996945,-33.881981
2064.095128,-36.312971
2064.193311,-29.825459
2064.291494,-32.893093
2064.389676,-37.052647
2064.487859,-18.242493
2064.586042,-45.747688
2064.684224,-49.725685
2064.782407,-48.264037
2064.880590,-55.449615
2064.978773,-37.253187
2065.076955,-39.077844
2065.175138,-28.759844
2065.273321,-32.543556
2065.371503,-35.589174
2065.469686,-29.067208
2065.567869,-43.113030
2065.666052,-39.537705
2065.764234,-29.375124
2065.862417,-39.302537
2065.960600,-19.162146
2066.058782,-31.998500
2066.156965,-32.758152
2066.255148,-27.892764
2066.353330,-24.573730
2066.451513,-37.629594
2066.549696,-32.574781
2066.647879,-36.201115
2066.746061,-29.152311
2066.844244,-23.742886
2066.942427,-23.355023
2067.040609,-46.576749
2067.138792,-32.945233
2067.236975,-40.831754
2067.335158,-25.937242
2067.433340,-27.056531
2067.531523,-23.577209
2067.629706,-31.041924
2067.727888,-22.787633
2067.826071,-20.259341
2067.924254,-32.263821
2068.022437,-21.345516
2068.120619,-9.924206
2068.218802,-20.308576
2068.316985,-14.759966
2068.415167,-21.428900
2068.513350,-32.794404
2068.611533,-11.928499
2068.709716,-21.168978
2068.807898,-22.809331
2068.906081,-8.287577
2069.004264,-11.009177
2069.102446,-37.887843
2069.200629,-22.538557
2069.298812,-30.237455
2069.396995,-26.386794
2069.495177,-3.762974
2069.593360,-17.832363
2069.691543,-16.566165
2069.789725,-15.474775
2069.887908,-20.668585
2069.986091,-27.903376
2070.084273,-23.814064
2070.182456,-14.813805
2070.280639,-27.591871
2070.378822,-12.811687
2070.477004,-30.218894
2070.575187,-37.045956
2070.673370,-39.916555
2070.771552,-31.698370
2070.869735,-10.763132
2070.967918,-22.488968
2071.066101,-30.335751
2071.164283,-33.663714
2071.262466,-34.526451
2071.360649,-40.450892
2071.458831,-30.977817
2071.557014,-27.079908
2071.655197,-21.601214
2071.753380,-17.241701
2071.851562,-5.665897
2071.949745,-21.641263
2072.047928,-20.892953
2072.146110,-15.421317
2072.244293,-22.872963
2072.342476,-17.687962
2072.440659,2.158975
2072.538841,2.600673
2072.637024,5.086382
2072.735207,-7.970654
2072.833389,1.439944
2072.931572,-21.309012
2073.029755,-21.169621
2073.127938,-12.605416
2073.226120,-27.138747
2073.324303,-29.793010
2073.422486,1.674122
2073.520668,-3.010753
2073.618851,-23.104983
2073.717034,-19.105192
2073.815217,-32.169112
2073.913399,-34.967663
2074.011582,-30.898103
2074.109765,-32.075608
2074.207947,-29.528651
2074.306130,-19.641254
2074.404313,-13.184975
2074.502495,-23.082350
2074.600678,-14.855373
2074.698861,-6.836807
2074.797044,-8.527253
2074.895226,-27.059353
2074.993409,-9.367846
2075.091592,-1.974091
2075.189774,-7.289714
2075.287957,-3.663433
2075.386140,-9.203637
2075.484323,-13.685113
2075.582505,2.417148
2075.680688,1.447842
2075.778871,-7.142010
2075.877053,-11.080918
2075.975236,0.814577
2076.073419,29.173156
2076.171602,24.469545
2076.269784,26.975091
2076.367967,22.846366
2076.466150,27.055165
2076.564332,6.121156
2076.662515,7.869528
2076.760698,5.372133
2076.858881,-5.549766
2076.957063,9.961095
2077.055246,-22.325048
2077.153429,-11.342828
2077.251611,-18.533385
2077.349794,-18.862509
2077.447977,-22.226560
2077.546160,-17.150523
2077.644342,-3.602151
2077.742525,-3.328095
2077.840708,-11.109563
2077.938890,-19.790711
2078.037073,-4.107358
2078.135256,-0.114609
2078.233438,7.408816
2078.331621,-9.769680
2078.429804,-18.799817
2078.527987,-9.165492
2078.626169,-9.216826
2078.724352,-7.418271
2078.822535,-25.863072
2078.920717,-4.638755
2079.018900,-13.536379
2079.117083,-8.683329
2079.215266,-9.700475
2079.313448,-20.589730
2079.411631,-11.612095
2079.509814,-4.475629
2079.607996,-1.992837
2079.706179,-8.201602
2079.804362,-11.729146
2079.902545,1.670726
2080.000727,-11.671243
2080.098910,-16.578849
2080.197093,-28.678297
2080.295275,-25.822012
2080.393458,-15.529336
2080.491641,-27.434051
2080.589824,-31.521032
2080.688006,-29.679038
2080.786189,-30.489417
2080.884372,-26.744238
2080.982554,-9.151272
2081.080737,-24.068579
2081.178920,-14.758265
2081.277103,-16.236460
2081.375285,7.189892
2081.473468,-15.999772
2081.571651,-23.262823
2081.669833,-17.136533
2081.768016,-4.526249
2081.866199,-5.050141
2081.964381,-7.699425
2082.062564,-28.487644
2082.160747,-20.693518
2082.258930,1.509966
2082.357112,-2.530677
2082.455295,-13.336522
2082.553478,-16.066501
2082.651660,-18.713245
2082.749843,-15.426704
2082.848026,-17.377652
2082.946209,-29.667856
2083.044391,-16.188356
2083.142574,-30.770819
2083.240757,-10.524974
2083.338939,-3.003006
2083.437122,-14.356716
2083.535305,-11.437705
2083.633488,-14.663369
2083.731670,-5.352496
2083.829853,-5.757028
2083.928036,-21.340998
2084.026218,-19.664184
2084.124401,-22.051362
2084.222584,-28.015737
2084.320767,-43.755426
2084.418949,-41.994235
2084.517132,-48.551774
2084.615315,-39.766342
2084.713497,-50.461666
2084.811680,-39.394251
2084.909863,-35.629166
2085.008046,-25.590233
2085.106228,-42.790722
2085.204411,-32.023469
2085.302594,-35.785255
2085.400776,-17.986520
2085.498959,-23.924603
2085.597142,-14.103148
2085.695325,-35.756776
2085.793507,-21.807969
2085.891690,-3.856909
2085.989873,-26.212944
2086.088055,-4.447089
2086.186238,-21.311446
2086.284421,-21.411381
2086.382603,-0.392277
2086.480786,-7.197657
2086.578969,-8.327290
2086.677152,-14.468801
2086.775334,-10.221300
2086.873517,-10.770116
2086.971700,-0.636298
2087.069882,-1.702934
2087.168065,-12.145878
2087.266248,-31.917165
2087.364431,-17.848785
2087.462613,-18.419116
2087.560796,-16.389909
2087.658979,-21.386617
2087.757161,-22.925323
2087.855344,-25.033283
2087.953527,-26.544270
2088.051710,-33.488964
2088.149892,-39.071599
2088.248075,-24.463580
2088.346258,-28.124219
2088.444440,-32.703825
2088.542623,-23.082762
2088.640806,-22.009903
2088.738989,-16.372745
2088.837171,3.765984
2088.935354,-3.963073
2089.033537,2.217353
2089.131719,3.791670
2089.229902,-3.744046
2089.328085,6.013310
2089.426268,-6.380456
2089.524450,-4.428684
2089.622633,-18.711326
2089.720816,4.219811
2089.818998,-8.665771
2089.917181,-15.150439
2090.015364,-11.797868
2090.113546,-18.700177
2090.211729,-25.112696
2090.309912,-15.230392
2090.408095,-19.821237
2090.506277,-1.486361
2090.604460,-10.708273
2090.702643,-5.054199
2090.800825,-8.282763
2090.899008,-10.700194
2090.997191,-11.211093
2091.095374,-23.225044
2091.193556,-22.307321
2091.291739,-20.630777
2091.389922,-29.668218
2091.488104,-34.111202
2091.586287,-30.962574
2091.684470,-24.401419
2091.782653,-24.844640
2091.880835,-30.757354
2091.979018,-32.536739
2092.077201,-35.534097
2092.175383,-36.751593
2092.273566,-24.757102
2092.371749,-29.931602
2092.469932,-33.773580
2092.568114,-37.981448
2092.666297,-46.945365
2092.764480,-40.388463
2092.862662,-46.400896
2092.960845,-36.719741
2093.059028,-28.107186
2093.157211,-21.591211
2093.255393,-28.548647
2093.353576,-24.946906
2093.451759,-21.823269
2093.549941,-23.901176
2093.648124,-12.149614
2093.746307,-35.024195
2093.844489,-23.057067
2093.942672,-23.535652
2094.040855,-3.900623
2094.139038,-12.352671
2094.237220,-15.001404
2094.335403,-25.289783
2094.433586,-8.133983
2094.531768,-26.912541
2094.629951,-23.278299
2094.728134,-22.618706
2094.826317,-36.620853
2094.924499,-27.753901
2095.022682,-14.396755
2095.120865,-18.353300
2095.219047,-24.901199
2095.317230,-31.228003
2095.415413,-23.166883
2095.513596,-32.765219
2095.611778,-19.948617
2095.709961,-25.238750
2095.808144,-20.924685
2095.906326,-34.515968
2096.004509,-22.114867
2096.102692,-24.620786
2096.200875,-27.572497
2096.299057,-11.344918
2096.397240,-23.838311
2096.495423,-17.108233
2096.593605,-15.121500
2096.691788,-25.198436
2096.789971,-21.056518
2096.888154,-24.092827
2096.986336,-28.505836
2097.084519,-15.701773
2097.182702,-26.584712
2097.280884,-21.634460
2097.379067,-12.829738
2097.477250,-20.091690
2097.575433,-21.891627
2097.673615,-22.232795
2097.771798,-23.881260
2097.869981,-16.946462
2097.968163,-24.105869
2098.066346,-15.359898
2098.164529,-26.933465
2098.262711,-25.248270
2098.360894,-26.852387
2098.459077,-17.801438
2098.557260,-27.240181
2098.655442,-23.285142
2098.753625,-18.285191
2098.851808,-35.362109
2098.949990,-21.201971
2099.048173,-29.648317
2099.146356,-37.547027
2099.244539,-31.474539
2099.342721,-20.390877
2099.440904,-13.154233
2099.539087,-30.757607
2099.637269,-35.844814
2099.735452,-34.785294
2099.833635,-24.705307
2099.931818,-11.983912
2100.030000,-23.841732
2100.128183,-23.631149
2100.226366,-32.498447
2100.324548,-23.588204
2100.422731,-26.539191
2100.520914,-26.705413
2100.619097,-34.877636
2100.717279,-28.894244
2100.815462,-30.836136
2100.913645,-45.264014
2101.011827,-55.754187
2101.110010,-9.526077
2101.208193,-24.462064
2101.306376,-17.509342
2101.404558,-36.629902
2101.502741,-23.925732
2101.600924,-16.069946
2101.699106,-18.564939
2101.797289,-10.321567
2101.895472,-18.884446
2101.993654,-8.511849
2102.091837,-16.638865
2102.190020,-20.851776
2102.288203,-14.754224
2102.386385,-4.627179
2102.484568,2.329332
2102.582751,-22.236315
2102.680933,-18.886167
2102.779116,-14.139572
2102.877299,7.474820
2102.975482,-7.067174
2103.073664,-10.488482
2103.171847,-17.207561
2103.270030,0.803051
2103.368212,1.345881
2103.466395,-12.970440
2103.564578,-23.735673
2103.662761,-6.463793
2103.760943,-10.682038
2103.859126,-9.369837
2103.957309,-14.763796
2104.055491,-17.583209
2104.153674,-13.575947
2104.251857,-15.158835
2104.350040,-4.295585
2104.448222,-2.242764
2104.546405,-21.493363
2104.644588,-12.901251
2104.742770,-8.142312
2104.840953,-28.812377
2104.939136,-20.310351
2105.037319,-29.596554
2105.135501,-38.174099
2105.233684,-22.406845
2105.331867,-24.818612
2105.430049,-32.238289
2105.528232,-26.256790
2105.626415,-32.357436
2105.724597,-23.756353
2105.822780,-23.167501
2105.920963,-24.082094
2106.019146,-33.894517
2106.117328,-9.196996
2106.215511,-13.975055
2106.313694,-18.667795
2106.411876,-25.192905
2106.510059,-30.121085
2106.608242,-20.003889
2106.706425,-29.612804
2106.804607,-27.824808
2106.902790,-9.410446
2107.000973,-20.872994
2107.099155,-23.405993
2107.197338,-15.811534
2107.295521,-12.736816
2107.393704,-16.809302
2107.491886,-3.166669
2107.590069,-10.673922
2107.688252,1.115368
2107.786434,-2.769413
2107.884617,-9.087873
2107.982800,-10.551076
2108.080983,-2.878138
2108.179165,-9.900566
2108.277348,-19.415293
2108.375531,-26.946888
2108.473713,-17.278218
2108.571896,-8.700407
2108.670079,-11.670688
2108.768262,-21.831417
2108.866444,-17.471109
2108.964627,-2.907954
2109.062810,-11.719309
2109.160992,-4.557995
2109.259175,-15.188565
2109.357358,-16.618688
2109.455541,5.429588
2109.553723,-8.561205
2109.651906,-8.135850
2109.750089,-25.115120
2109.848271,-33.268827
2109.946454,-14.177476
2110.044637,-22.817820
2110.142819,-17.720276
2110.241002,-7.526989
2110.339185,-31.361901
2110.437368,-27.658993
2110.535550,-18.113488
2110.633733,-9.773142
2110.731916,6.162144
2110.830098,-2.495367
2110.928281,0.054925
2111.026464,-14.874537
2111.124647,0.076548
2111.222829,-31.777425
2111.321012,-28.293639
2111.419195,-31.527862
2111.517377,-17.218440
2111.615560,-31.663856
2111.713743,-17.926469
2111.811926,-21.386987
2111.910108,-16.384528
2112.008291,-32.538737
2112.106474,-33.382830
2112.204656,-11.240598
2112.302839,-14.788749
2112.401022,-1.420369
2112.499205,-18.226247
2112.597387,-12.996854
2112.695570,-9.899304
2112.793753,-23.052615
2112.891935,-25.863396
2112.990118,-22.689732
2113.088301,-5.305271
2113.186484,-8.580321
2113.284666,-21.851851
2113.382849,-23.303893
2113.481032,-20.225216
2113.579214,-32.330421
2113.677397,-6.812978
2113.775580,-14.259053
2113.873762,-26.865755
2113.971945,-36.916565
2114.070128,-32.948573
2114.168311,-25.163708
2114.266493,-27.724664
2114.364676,-22.324632
2114.462859,-32.887125
2114.561041,-41.427269
2114.659224,-23.526851
2114.757407,-22.386906
2114.855590,-16.843306
2114.953772,-9.063681
2115.051955,-12.345618
2115.150138,-20.881033
2115.248320,-14.225620
2115.346503,-34.484335
2115.444686,-19.842049
2115.542869,-38.235447
2115.641051,-20.950965
2115.739234,-19.352827
2115.837417,-27.599939
2115.935599,-25.353676
2116.033782,-30.458081
2116.131965,-26.180800
2116.230148,-24.939501
2116.328330,-22.792823
2116.426513,-33.161495
2116.524696,-15.683938
2116.622878,-23.224730
2116.721061,-10.227163
2116.819244,-30.738937
2116.917427,-33.519353
2117.015609,-26.391646
2117.113792,-41.713087
2117.211975,-24.715125
2117.310157,-38.446835
2117.408340,-20.546921
2117.506523,-36.638276
2117.604705,-21.501041
2117.702888,-36.592829
2117.801071,-28.136196
2117.899254,-21.549133
2117.997436,-37.802996
2118.095619,-36.909123
2118.193802,-25.630932
2118.291984,-33.674079
2118.390167,-20.377754
2118.488350,-16.050649
2118.586533,-18.582628
2118.684715,-21.623905
2118.782898,-19.561675
2118.881081,-21.103395
2118.979263,-22.231317
2119.077446,-31.329413
2119.175629,-27.369393
2119.273812,-26.595051
2119.371994,-16.744550
2119.470177,-25.645460
2119.568360,-17.101246
2119.666542,-6.324098
2119.764725,-20.093651
2119.862908,-24.935343
2119.961091,-18.934193
2120.059273,-18.269799
2120.157456,-5.838978
2120.255639,-26.821209
2120.353821,-21.796462
2120.452004,-14.000657
2120.550187,-3.044468
2120.648370,-2.261102
2120.746552,0.831394
2120.844735,14.179764
2120.942918,-3.956294
2121.041100,7.270354
2121.139283,-2.007001
2121.237466,-24.514872
2121.335649,-0.256371
2121.433831,-13.716585
2121.532014,-16.038043
2121.630197,-12.367564
2121.728379,-14.992483
2121.826562,-13.006375
2121.924745,-18.464589
2122.022927,-12.264372
